Forward
"Packet","Sequence","Time stamp","Delta (ms)","Jitter (ms)","Skew(ms)","IP BW (kbps)","Marker","Status"
"262144","48314","969842581","0.46","23.67","2253.49","444.77","SET","[ Ok ]","08/08/2016 17:29:58.509","1370"
"262144","48340","969852117","81.21","23.74","2278.24","401.38","SET","Wrong sequence nr.","08/08/2016 17:29:58.590","1370"
"262144","48341","969852489","0.22","22.50","2282.15","412.22","SET","[ Ok ]","08/08/2016 17:29:58.591","1370"
"262144","48342","969852890","0.70","21.33","2285.91","423.07","SET","[ Ok ]","08/08/2016 17:29:58.591","1370"
"262144","48343","969853292","0.22","20.26","2290.15","433.92","SET","[ Ok ]","08/08/2016 17:29:58.591","1370"
"262144","48344","969853694","0.70","19.23","2293.92","444.77","SET","[ Ok ]","08/08/2016 17:29:58.592","1370"
"262144","48345","969854096","0.22","18.29","2298.17","455.62","SET","[ Ok ]","08/08/2016 17:29:58.592","1370"
"262144","48346","969854498","0.46","17.40","2302.17","466.46","SET","[ Ok ]","08/08/2016 17:29:58.593","1370"
"262144","48347","969854900","0.46","16.56","2306.18","477.31","SET","[ Ok ]","08/08/2016 17:29:58.593","1370"
"262144","48348","969855302","0.46","15.78","2310.18","488.16","SET","[ Ok ]","08/08/2016 17:29:58.594","1370"
"262144","48349","969855704","0.22","15.06","2314.43","499.01","SET","[ Ok ]","08/08/2016 17:29:58.594","1370"
"262144","48350","969856106","0.41","14.37","2318.49","509.86","SET","[ Ok ]","08/08/2016 17:29:58.594","1370"
"262144","48351","969856508","0.05","13.75","2322.90","520.70","SET","[ Ok ]","08/08/2016 17:29:58.594","1370"
"262144","48352","969856910","0.41","13.14","2326.96","531.55","SET","[ Ok ]","08/08/2016 17:29:58.595","1370"
"262144","48353","969857312","0.05","12.60","2331.37","542.40","SET","[ Ok ]","08/08/2016 17:29:58.595","1370"
"262144","48354","969857714","0.46","12.06","2335.38","553.25","SET","[ Ok ]","08/08/2016 17:29:58.595","1370"
"262144","48355","969858116","0.22","11.57","2339.63","564.10","SET","[ Ok ]","08/08/2016 17:29:58.596","1370"
"262144","48356","969858518","0.47","11.10","2343.63","574.94","SET","[ Ok ]","08/08/2016 17:29:58.596","1370"
"262144","48357","969858920","0.46","10.66","2347.64","585.79","SET","[ Ok ]","08/08/2016 17:29:58.597","1370"
"262144","48358","969859322","0.46","10.24","2351.64","596.64","SET","[ Ok ]","08/08/2016 17:29:58.597","1370"
"262144","48359","969859724","0.46","9.85","2355.65","607.49","SET","[ Ok ]","08/08/2016 17:29:58.597","1370"
"262144","48360","969860126","0.22","9.50","2359.90","618.34","SET","[ Ok ]","08/08/2016 17:29:58.598","1370"
"262144","48361","969860528","0.46","9.16","2363.90","629.18","SET","[ Ok ]","08/08/2016 17:29:58.598","1370"
"262144","48362","969860930","0.46","8.83","2367.91","640.03","SET","[ Ok ]","08/08/2016 17:29:58.599","1370"
"262144","48363","969861332","0.47","8.53","2371.91","650.88","SET","[ Ok ]","08/08/2016 17:29:58.599","1370"
"262144","48364","969861734","0.46","8.25","2375.92","661.73","SET","[ Ok ]","08/08/2016 17:29:58.600","1370"
"262144","48365","969862136","0.46","7.98","2379.92","672.58","SET","[ Ok ]","08/08/2016 17:29:58.600","1370"
"262144","48366","969862538","0.46","7.74","2383.93","683.42","SET","[ Ok ]","08/08/2016 17:29:58.600","1370"
"262144","48367","969862940","0.47","7.50","2387.92","694.27","SET","[ Ok ]","08/08/2016 17:29:58.601","1370"
"262144","48368","969863341","0.45","7.28","2391.93","705.12","SET","[ Ok ]","08/08/2016 17:29:58.601","1370"
"262144","48369","969863743","0.46","7.08","2395.93","715.97","SET","[ Ok ]","08/08/2016 17:29:58.602","1370"
"262144","48370","969864145","0.46","6.89","2399.94","726.82","SET","[ Ok ]","08/08/2016 17:29:58.602","1370"
"262144","48371","969864547","0.22","6.72","2404.19","737.66","SET","[ Ok ]","08/08/2016 17:29:58.602","1370"
"262144","48372","969864949","0.46","6.55","2408.19","748.51","SET","[ Ok ]","08/08/2016 17:29:58.603","1370"
"262144","48373","969865351","0.46","6.39","2412.20","759.36","SET","[ Ok ]","08/08/2016 17:29:58.603","1370"
"262144","48374","969865753","0.46","6.24","2416.20","770.21","SET","[ Ok ]","08/08/2016 17:29:58.604","1370"
"262144","48375","969866155","0.46","6.10","2420.21","781.06","SET","[ Ok ]","08/08/2016 17:29:58.604","1370"
"262144","48376","969866557","0.46","5.97","2424.21","791.90","SET","[ Ok ]","08/08/2016 17:29:58.605","1370"
"262144","48377","969866959","0.47","5.85","2428.22","802.75","SET","[ Ok ]","08/08/2016 17:29:58.605","1370"
"262144","48378","969867361","0.46","5.73","2432.22","813.60","SET","[ Ok ]","08/08/2016 17:29:58.606","1370"
"262144","48379","969867763","0.46","5.63","2436.23","824.45","SET","[ Ok ]","08/08/2016 17:29:58.606","1370"
"262144","48380","969868165","0.47","5.52","2440.23","835.30","SET","[ Ok ]","08/08/2016 17:29:58.607","1370"
