--2016-10-02 17:23:31--  http://10.0.0.2:5001/625M.log
Connecting to 10.0.0.2:5001... connected.
HTTP request sent, awaiting response... 200 OK
Length: 655360000 (625M) [application/octet-stream]
Saving to: ‘625M.log.2’

 16500K .......... .......... .......... .......... ..........  2%  209M 3m9s
 16550K .......... .......... .......... .......... ..........  2%  291M 3m8s
 16600K .......... .......... .......... .......... ..........  2%  241M 3m8s
 16650K .......... .......... .......... .......... ..........  2%  248K 3m15s
 16700K .......... .......... .......... .......... ..........  2%  103M 3m14s
 16750K .......... .......... .......... .......... ..........  2%  144M 3m14s
 16800K .......... .......... .......... .......... ..........  2%  117M 3m13s
 16850K .......... .......... .......... .......... ..........  2%  214M 3m12s
 16900K .......... .......... .......... .......... ..........  2%  141M 3m12s
 16950K .......... .......... .......... .......... ..........  2%  211M 3m11s
 17000K .......... .......... .......... .......... ..........  2%  183M 3m11s
 17050K .......... .......... .......... .......... ..........  2%  172M 3m10s
 17100K .......... .......... .......... .......... ..........  2%  244M 3m10s
 17150K .......... .......... .......... .......... ..........  2%  248M 3m9s
 17200K .......... .......... .......... .......... ..........  2%  167M 3m9s
 17250K .......... .......... .......... .......... ..........  2%  248M 3m8s
 17300K .......... .......... .......... .......... ..........  2%  248K 3m15s
 17350K .......... .......... .......... .......... ..........  2%  272M 3m14s
 17400K .......... .......... .......... .......... ..........  2%  326M 3m13s
 17450K .......... .......... .......... .......... ..........  2%  593M 3m13s
 17500K .......... .......... .......... .......... ..........  2%  467M 3m12s
 17550K .......... .......... .......... .......... ..........  2%  436M 3m12s
 17600K .......... .......... .......... .......... ..........  2%  519M 3m11s
 17650K .......... .......... .......... .......... ..........  2%  605M 3m11s
 17700K .......... .......... .......... .......... ..........  2%  607M 3m10s
 17750K .......... .......... .......... .......... ..........  2%  385M 3m10s
 17800K .......... .......... .......... .......... ..........  2%  515M 3m9s
 17850K .......... .......... .......... .......... ..........  2%  443M 3m9s
 17900K .......... .......... .......... .......... ..........  2%  608M 3m8s
 17950K .......... .......... .......... .......... ..........  2%  248K 3m14s
 18000K .......... .......... .......... .......... ..........  2% 74.3M 3m14s
 18050K .......... .......... .......... .......... ..........  2%  103M 3m13s
 18100K .......... .......... .......... .......... ..........  2%  110M 3m13s
 18150K .......... .......... .......... .......... ..........  2%  127M 3m12s
 18200K .......... .......... .......... .......... ..........  2%  104M 3m12s
 18250K .......... .......... .......... .......... ..........  2%  168M 3m11s
 18300K .......... .......... .......... .......... ..........  2%  171M 3m11s
 18350K .......... .......... .......... .......... ..........  2%  122M 3m10s
 18400K .......... .......... .......... .......... ..........  2%  143M 3m10s
 18450K .......... .......... .......... .......... ..........  2%  131M 3m9s
 18500K .......... .......... .......... .......... ..........  2%  172M 3m9s
 18550K .......... .......... .......... .......... ..........  2%  148M 3m8s
 18600K .......... .......... .......... .......... ..........  2%  114M 3m8s
 18650K .......... .......... .......... .......... ..........  2%  246K 3m14s
 18700K .......... .......... .......... .......... ..........  2% 73.0M 3m13s
 18750K .......... .......... .......... .......... ..........  2% 64.5M 3m13s
 18800K .......... .......... .......... .......... ..........  2%  106M 3m12s
 18850K .......... .......... .......... .......... ..........  2%  101M 3m12s
 18900K .......... .......... .......... .......... ..........  2%  101M 3m11s
 18950K .......... .......... .......... .......... ..........  2%  101M 3m11s
 19000K .......... .......... .......... .......... ..........  2% 90.1M 3m10s
 19050K .......... .......... .......... .......... ..........  2%  133M 3m10s
 19100K .......... .......... .......... .......... ..........  2%  110M 3m9s
 19150K .......... .......... .......... .......... ..........  3%  108M 3m9s
 19200K .......... .......... .......... .......... ..........  3% 95.4M 3m8s
 19250K .......... .......... .......... .......... ..........  3%  277M 3m8s
 19300K .......... .......... .......... .......... ..........  3%  248K 3m14s
 19350K .......... .......... .......... .......... ..........  3%  154M 3m13s
 19400K .......... .......... .......... .......... ..........  3%  108M 3m13s
 19450K .......... .......... .......... .......... ..........  3%  159M 3m12s
 19500K .......... .......... .......... .......... ..........  3%  137M 3m12s
 19550K .......... .......... .......... .......... ..........  3%  192M 3m11s
